id,duration,gross,movie_title,budget,title_year,imdb_score
494,87,36100000,Walking with Dinosaurs 3D,80000000,2013,5.2
495,119,21500000,Battlefield Earth,44000000,2000,2.4
496,91,21000000,Looney Tunes: Back in Action,80000000,2003,5.7
497,118,19700000,Nine,80000000,2009,5.8
498,116,19500000,Timeline,80000000,2003,5.6
499,177,17600000,The Postman,80000000,1997,6
500,97,18300000,Babe: Pig in the City,80000000,1998,5.8
501,106,27400000,The Last Witch Hunter,90000000,2015,6
502,106,17500000,Red Planet,70000000,2000,5.7
503,94,15100000,Arthur and the Invisibles,86000000,2006,6
504,104,19400000,Oceans,40000000,2009,7.8
505,102,1891821,A Sound of Thunder,52000000,2005,4.2
506,105,23200000,Pompeii,80000000,2014,5.6
507,89,,Top Cat Begins,8000000,2015,4.4
508,135,171000000,A Beautiful Mind,58000000,2001,8.2
509,73,423000000,The Lion King,45000000,1994,8.5
510,94,104000000,Journey 2: The Mysterious Island,79000000,2012,5.8
511,95,120000000,Cloudy with a Chance of Meatballs 2,78000000,2013,6.5
512,124,92900000,Red Dragon,78000000,2002,7.2
513,136,67300000,Hidalgo,100000000,2004,6.7
514,91,74200000,Jack and Jill,79000000,2011,3.4
515,107,127000000,2 Fast 2 Furious,76000000,2003,5.9
516,108,1339152,The Little Prince,81200000,2015,7.8
517,99,15100000,The Invasion,80000000,2007,5.9
518,92,26000000,The Adventures of Rocky & Bullwinkle,76000000,2000,4.1
519,87,324000000,The Secret Life of Pets,75000000,2016,6.8
520,110,66500000,The League of Extraordinary Gentlemen,78000000,2003,5.8
521,98,368000000,Despicable Me 2,76000000,2013,7.5
522,154,306000000,Independence Day,75000000,1996,6.9
523,129,229000000,The Lost World: Jurassic Park,73000000,1997,6.5
524,86,193000000,Madagascar,75000000,2005,6.9
525,109,35300000,Children of Men,76000000,2006,7.9
526,104,157000000,X-Men,75000000,2000,7.4
527,110,135000000,Wanted,75000000,2008,6.7
528,136,134000000,The Rock,75000000,1996,7.4
529,115,195000000,Ice Age: The Meltdown,80000000,2006,6.9
530,99,121000000,50 First Dates,75000000,2004,6.8
531,117,119000000,Hairspray,75000000,2007,6.7
532,125,41800000,Exorcist: The Beginning,50000000,2004,5.1
533,110,97400000,Inspector Gadget,75000000,1999,4.1
534,125,118000000,Now You See Me,75000000,2013,7.3
535,102,162000000,Grown Ups,80000000,2010,6
536,128,77000000,The Terminal,60000000,2004,7.3
537,43,,"Constantine            ",,,7.5
538,100,73000000,Hotel for Dogs,35000000,2009,5.4
539,124,68500000,Vertical Limit,75000000,2000,5.9
540,102,66600000,Charlie Wilson's War,75000000,2007,7.1
541,90,161000000,Shark Tale,75000000,2004,6
542,130,103000000,Dreamgirls,70000000,2006,6.5
543,45,,"Life            ",,,8.3
544,118,55800000,Be Cool,53000000,2005,5.7
545,163,47400000,Munich,70000000,2005,7.6
546,142,43400000,Tears of the Sun,70000000,2003,6.6
547,100,47000000,Killers,75000000,2010,5.4
548,116,45400000,The Man from U.N.C.L.E.,75000000,2015,7.3
549,131,42000000,Spanglish,80000000,2004,6.5
550,91,73700000,Monster House,75000000,2006,6.6
551,123,41500000,Bandits,80000000,2001,6.6
552,134,37600000,First Knight,55000000,1995,5.9
553,148,39300000,Anna and the King,75000000,1999,6.7
554,110,83500000,Immortals,75000000,2011,6.1
555,113,34600000,Hostage,52000000,2005,6.6
556,94,22800000,Titan A.E.,75000000,2000,6.6
557,116,30000000,Hollywood Homicide,75000000,2003,5.3
558,99,14600000,Soldier,75000000,1998,6
559,84,90820,Carriers,,2009,6
560,93,5409517,Monkeybone,75000000,2001,4.7
561,113,21000000,Flight of the Phoenix,45000000,2004,6.1
562,106,95000000,Unbreakable,75000000,2000,7.2
563,91,336000000,Minions,74000000,2015,6.4
564,128,36400000,Sucker Punch,82000000,2011,6.1
565,98,55600000,Snake Eyes,69000000,1998,5.9
566,134,37000000,Sphere,75000000,1998,6
567,97,107000000,The Angry Birds Movie,73000000,2016,6.3
568,112,70200000,Fool's Gold,70000000,2008,5.6
569,153,51800000,Funny People,75000000,2009,6.4
570,110,47500000,The Kingdom,70000000,2007,7.1
571,122,148000000,Talladega Nights: The Ballad of Ricky Bobby,73000000,2006,6.6
572,87,113000000,Dr. Dolittle 2,72000000,2001,4.6
573,178,75600000,Braveheart,72000000,1995,8.4
574,125,62600000,Jarhead,70000000,2005,7.1
575,87,183000000,The Simpsons Movie,75000000,2007,7.4
576,152,27800000,The Majestic,72000000,2001,6.9
577,116,32600000,Driven,72000000,2001,4.5
578,109,18900000,Two Brothers,59700000,2004,7.1
579,108,114000000,The Village,60000000,2004,6.5
580,85,144000000,Doctor Dolittle,71500000,1998,5.3
581,106,228000000,Signs,72000000,2002,6.7
582,93,436000000,Shrek 2,150000000,2004,7.2
583,117,244000000,Cars,120000000,2006,7.2
584,116,152000000,Runaway Bride,70000000,1999,5.5
585,132,141000000,xXx,70000000,2002,5.8
586,92,162000000,The SpongeBob Movie: Sponge Out of Water,74000000,2015,6
587,139,136000000,Ransom,80000000,1996,6.6
588,153,121000000,Inglourious Basterds,75000000,2009,8.3
589,142,120000000,Hook,70000000,1991,6.7
590,101,72700000,Hercules,100000000,2014,6
591,124,118000000,Die Hard 2,70000000,1990,7.1
592,117,117000000,S.W.A.T.,80000000,2003,6
593,45,,"Sleepy Hollow            ",,,7.5
594,141,101000000,Vanilla Sky,68000000,2001,6.9
595,110,42300000,Lady in the Water,70000000,2006,5.6
596,109,80300000,AVP: Alien vs. Predator,60000000,2004,5.6
597,88,220000000,Alvin and the Chipmunks: The Squeakquel,75000000,2009,4.5
598,124,78100000,We Were Soldiers,75000000,2002,7.1
599,119,98900000,Olympus Has Fallen,70000000,2013,6.5
600,103,70100000,Star Trek: Insurrection,58000000,1998,6.4
601,116,83600000,Battle Los Angeles,70000000,2011,5.8
602,125,66300000,Big Fish,70000000,2003,8
603,125,65000000,Wolf,70000000,1994,6.2
604,146,79900000,War Horse,66000000,2011,7.2
605,118,78000000,The Monuments Men,70000000,2014,6.1
606,171,54200000,The Abyss,69500000,1989,7.6
607,136,52500000,Wall Street: Money Never Sleeps,70000000,2010,6.3
608,92,55900000,Dracula Untold,70000000,2014,6.3
609,116,40900000,The Siege,70000000,1998,6.3
610,127,38300000,Stardust,70000000,2007,7.7
611,136,37900000,Seven Years in Tibet,70000000,1997,7
612,111,48400000,The Dilemma,70000000,2011,5.3
613,116,30200000,Bad Company,70000000,2002,5.6
614,113,28000000,Doom,60000000,2005,5.2
615,97,33100000,I Spy,70000000,2002,5.4
616,88,62300000,Underworld: Awakening,70000000,2012,6.4
617,136,38500000,Rock of Ages,75000000,2012,5.9
618,125,19100000,Hart's War,60000000,2002,6.3
619,116,25100000,Killer Elite,35000000,2011,6.5
620,98,19000000,Rollerball,70000000,2002,3
621,91,14300000,Ballistic: Ecks vs. Sever,70000000,2002,3.6
622,97,19800000,Hard Rain,70000000,1998,5.8
623,95,13600000,Osmosis Jones,70000000,2001,6.2
624,88,8460990,Legends of Oz: Dorothy's Return,70000000,2013,5.6
625,133,7097125,Blackhat,70000000,2015,5.4
626,106,37800000,Sky Captain and the World of Tomorrow,70000000,2004,6.1
627,116,5851188,Basic Instinct 2,70000000,2006,4.2
628,115,25100000,Escape Plan,50000000,2013,6.7
629,99,18800000,The Legend of Hercules,70000000,2014,4.2
630,124,118000000,The Sum of All Fears,68000000,2002,6.4
631,124,301000000,The Twilight Saga: Eclipse,68000000,2010,4.9
632,124,71100000,The Score,68000000,2001,6.8
633,87,252000000,Despicable Me,69000000,2010,7.7
634,105,35300000,Money Train,68000000,1995,5.6
635,125,81300000,Ted 2,68000000,2015,6.4
636,141,617840,Agora,70000000,2009,7.2
637,121,29700000,Mystery Men,65000000,1999,6
638,111,45000000,Hall Pass,36000000,2011,5.9
639,157,29000000,The Insider,68000000,1999,7.9
640,117,27600000,The Finest Hours,,2016,6.8
641,128,39400000,Body of Lies,70000000,2008,7.1
642,114,73000000,Dinner for Schmucks,,2010,5.9
643,105,37500000,Abraham Lincoln: Vampire Hunter,69000000,2012,5.9
644,113,87700000,Entrapment,66000000,1999,6.2
645,30,,"Last Man Standing            ",,,7.4
646,121,83900000,The X Files,66000000,1998,7
647,102,5932060,The Last Legion,35000000,2007,5.4
648,169,216000000,Saving Private Ryan,70000000,1998,8.6
649,132,43600000,Need for Speed,66000000,2014,6.5
650,127,183000000,What Women Want,70000000,2000,6.4
651,103,176000000,Ice Age,59000000,2002,7.6
652,136,33700000,Dreamcatcher,68000000,2003,5.5
653,150,182000000,Lincoln,65000000,2012,7.4
654,136,171000000,The Matrix,63000000,1999,8.7
655,140,172000000,Apollo 13,62000000,1995,7.6
656,113,119000000,Total Recall,65000000,1990,7.5
657,104,139000000,The Santa Clause 2,60000000,2002,5.5
658,158,149000000,Les Miserables,61000000,2012,7.6
659,119,116000000,You've Got Mail,65000000,1998,6.5
660,106,100000000,Step Brothers,65000000,2008,6.9
661,136,93800000,The Mask of Zorro,65000000,1998,6.7
662,95,100000000,Due Date,65000000,2010,6.6
663,137,116000000,Unbroken,65000000,2014,7.2
664,130,90500000,Space Cowboys,65000000,2000,6.4
665,124,84000000,Cliffhanger,70000000,1993,6.4
666,108,70500000,Broken Arrow,50000000,1996,6
667,104,69700000,The Kid,60000000,2000,6.1
668,129,70200000,World Trade Center,63000000,2006,6
669,117,63700000,Mona Lisa Smile,65000000,2003,6.4
670,99,59600000,The Dictator,65000000,2012,6.4
671,159,55600000,Eyes Wide Shut,65000000,1999,7.3
672,118,85900000,Annie,65000000,2014,5.2
673,105,53800000,Focus,50100000,2015,6.6
674,103,54800000,This Means War,65000000,2012,6.3
675,122,52400000,Blade: Trinity,65000000,2004,5.9
676,114,,Red Dawn,16900000,1984,6.4
677,143,39000000,Primary Colors,65000000,1998,6.7
678,96,42300000,Resident Evil: Retribution,65000000,2012,5.4
679,111,36100000,Death Race,45000000,2008,6.4
680,121,33300000,The Long Kiss Goodnight,65000000,1996,6.7
681,135,32600000,Proof of Life,65000000,2000,6.2
682,101,28000000,Zathura: A Space Adventure,65000000,2005,6.1
683,151,37000000,Fight Club,63000000,1999,8.8
684,131,43500000,We Are Marshall,65000000,2006,7.1
685,60,,"The Missing            ",,,8.1
686,100,17200000,Hudson Hawk,70000000,1991,5.7
687,105,10000000,Lucky Numbers,65000000,2000,5
688,92,19100000,"I, Frankenstein",65000000,2014,5.1
689,130,1987287,Oliver Twist,50000000,2005,6.9
690,100,24400000,Elektra,43000000,2005,4.8
691,102,13800000,Sin City: A Dame to Kill For,65000000,2014,6.5
692,133,31100000,Random Hearts,64000000,1999,5.1
693,121,43200000,Everest,55000000,2015,7.1
694,147,2208939,Perfume: The Story of a Murderer,50000000,2006,7.5
695,94,213000000,Austin Powers in Goldmember,63000000,2002,6.2
696,94,19500000,Astro Boy,65000000,2009,6.3
697,127,357000000,Jurassic Park,63000000,1993,8.1
698,212,25100000,Wyatt Earp,63000000,1994,6.6
699,141,122000000,Clear and Present Danger,62000000,1994,6.9
700,103,72413,Dragon Blade,65000000,2015,6.1
701,98,58300000,Littleman,64000000,2006,4.3
702,116,77100000,U-571,62000000,2000,6.6
703,114,65000000,The American President,62000000,1995,6.8
704,87,32200000,The Love Guru,62000000,2008,3.8
705,125,15700000,3000 Miles to Graceland,42000000,2001,5.9
706,187,54100000,The Hateful Eight,44000000,2015,7.9
707,93,118000000,Blades of Glory,61000000,2007,6.3
708,95,108000000,Hop,63000000,2011,5.5
709,117,211000000,300,65000000,2006,7.7
710,106,279000000,Meet the Fockers,80000000,2004,6.3
711,115,143000000,Marley & Me,60000000,2008,7.1
712,189,137000000,The Green Mile,60000000,1999,8.5
713,100,168000000,Wild Hogs,,2007,5.9
714,81,135000000,Chicken Little,150000000,2005,5.8
715,149,168000000,Gone Girl,61000000,2014,8.1
716,119,121000000,The Bourne Identity,60000000,2002,7.9
717,130,107000000,GoldenEye,58000000,1995,7.2
718,116,103000000,The General's Daughter,95000000,1999,6.3
719,103,126000000,The Truman Show,60000000,1998,8.1
720,99,101000000,The Prince of Egypt,70000000,1998,7
721,92,104000000,Daddy Day Care,60000000,2003,5.5
722,109,75600000,2 Guns,61000000,2013,6.7
723,87,93400000,Cats & Dogs,60000000,2001,5.2
724,111,106000000,The Italian Job,60000000,2003,7
725,101,93300000,Two Weeks Notice,60000000,2002,6.1
726,83,90600000,Antz,105000000,1998,6.6
727,113,109000000,Couples Retreat,60000000,2009,5.5
728,107,82700000,Days of Thunder,60000000,1990,5.9
729,94,82600000,Cheaper by the Dozen 2,60000000,2005,5.4
730,132,81700000,The Scorch Trials,61000000,2015,6.4
731,140,80600000,Eat Pray Love,60000000,2010,5.7
732,125,75800000,The Family Man,60000000,2000,6.7
733,111,90400000,RED,58000000,2010,7.1
734,156,75500000,Any Given Sunday,55000000,1999,6.8
735,170,75400000,The Horse Whisperer,60000000,1998,6.5
736,120,100000000,Collateral,65000000,2004,7.6
737,100,90300000,The Scorpion King,60000000,2002,5.5
738,115,74500000,Ladder 49,55000000,2004,6.5
739,130,80000000,Jack Reacher,60000000,2012,7
740,105,73600000,Deep Blue Sea,60000000,1999,5.8
741,111,71800000,This Is It,60000000,2009,7.3
742,106,75600000,Contagion,60000000,2011,6.6
743,89,66700000,Kangaroo Jack,60000000,2003,4.4
744,100,75300000,Coraline,60000000,2009,7.7
745,91,64500000,The Happening,48000000,2008,5
746,146,77900000,Man on Fire,70000000,2004,7.7
747,98,61100000,The Shaggy Dog,50000000,2006,4.4
748,101,88200000,Starsky & Hutch,60000000,2004,6.1
749,94,60600000,Jingle All the Way,60000000,1996,5.4
750,132,59000000,Hellboy,66000000,2004,6.8
751,115,56700000,A Civil Action,60000000,1998,6.5
752,92,56000000,ParaNorman,60000000,2012,7
753,124,54900000,The Jackal,60000000,1997,6.3
754,119,53800000,Paycheck,60000000,2003,6.3
755,124,51000000,Up Close & Personal,60000000,1996,6.1
756,93,50800000,The Tale of Despereaux,60000000,2008,6.1
757,22,,"Rules of Engagement            ",,,7.3
758,98,50200000,The Tuxedo,60000000,2002,5.3
759,92,50000000,Under Siege 2: Dark Territory,60000000,1995,5.4
760,105,50500000,Jack Ryan: Shadow Recruit,60000000,2014,6.2
761,124,56400000,Joy,60000000,2015,6.6
762,99,62400000,London Has Fallen,60000000,2016,5.9
763,116,47700000,Alien: Resurrection,75000000,1997,6.3
764,124,47000000,Shooter,61000000,2007,7.2
765,96,50800000,The Boxtrolls,60000000,2014,6.8
766,104,46600000,Practical Magic,48000000,1998,6.1
767,100,258000000,The Lego Movie,60000000,2014,7.8
768,115,48500000,Miss Congeniality 2: Armed and Fabulous,45000000,2005,5
769,101,43100000,Reign of Fire,60000000,2002,6.2
770,113,46000000,Gangster Squad,60000000,2013,6.7
771,100,43300000,Year One,60000000,2009,4.9
772,134,37500000,Invictus,60000000,2009,7.4
773,127,37000000,State of Play,,2009,7.1
774,125,40600000,Duplicity,60000000,2009,6.2
775,94,36800000,My Favorite Martian,65000000,1999,4.9
776,107,36300000,The Sentinel,60000000,2006,6.1
777,91,42200000,Planet 51,70000000,2009,6.1
778,116,43100000,Star Trek: Nemesis,60000000,2002,6.4
779,100,35100000,Intolerable Cruelty,60000000,2003,6.3
780,111,35800000,Trouble with the Curve,,2012,6.8
781,117,43300000,Edge of Darkness,80000000,2010,6.6
782,110,33900000,The Relic,40000000,1997,5.7
783,96,32100000,Analyze That,60000000,2002,5.9
784,101,40100000,Righteous Kill,60000000,2008,6
785,111,32900000,Mercury Rising,60000000,1998,6.1
786,117,31700000,The Soloist,60000000,2009,6.7
787,126,30700000,The Legend of Bagger Vance,60000000,2000,6.7
788,152,32500000,Almost Famous,60000000,2000,7.9
789,86,28400000,Garfield 2,,2006,5
790,101,26100000,xXx: State of the Union,87000000,2005,4.3
791,87,29100000,Priest,60000000,2011,5.7
792,85,26300000,Sinbad: Legend of the Seven Seas,60000000,2003,6.7
793,130,26600000,Event Horizon,60000000,1997,6.7
794,173,623000000,The Avengers,220000000,2012,8.1
795,104,30100000,Dragonfly,60000000,2002,6.1
796,121,22500000,The Black Dahlia,50000000,2006,5.6
797,140,13100000,Flyboys,60000000,2006,6.6
798,131,18200000,The Last Castle,60000000,2001,6.9
799,91,14200000,Supernova,65000000,2000,4.8
800,118,22451,Winter's Tale,60000000,2014,6.2
801,130,31200000,The Mortal Instruments: City of Bones,60000000,2013,6
802,90,11800000,Meet Dave,60000000,2008,4.9
803,103,25500000,Dark Water,30000000,2005,5.6
804,122,22400000,Edtv,55000000,1999,6.1
805,106,17300000,Inkheart,60000000,2008,6.1
806,103,19800000,The Spirit,60000000,2008,4.8
807,107,7605668,Mortdecai,60000000,2015,5.5
808,156,4535117,In the Name of the King: A Dungeon Siege Tale,60000000,2007,3.8
809,127,4426297,Beyond Borders,35000000,2003,6.5
810,119,,Xi you ji zhi: Sun Wukong san da Baigu Jing,68000000,2016,6
811,132,10200000,The Great Raid,80000000,2005,6.7
812,108,363000000,Deadpool,58000000,2016,8.1
813,114,12100000,Holy Man,60000000,1998,4.9
814,133,350000000,American Sniper,58800000,2014,7.3
815,103,80000000,Goosebumps,58000000,2015,6.4
816,22,,"Sabrina, the Teenage Witch            ",3000000,,6.6
817,95,48300000,Just Like Heaven,58000000,2005,6.7
818,90,35200000,The Flintstones in Viva Rock Vegas,60000000,2000,3.6
819,87,53700000,Rambo III,63000000,1988,5.7
820,114,31200000,Leatherheads,58000000,2008,6
821,119,,The Ridiculous 6,,2015,4.9
822,103,29600000,Did You Hear About the Morgans?,58000000,2009,4.7
823,125,44700000,The Internship,58000000,2013,6.3
824,97,60100000,Resident Evil: Afterlife,60000000,2010,5.9
825,125,49900000,Red Tails,58000000,2012,5.9
826,30,,"Sex and the City            ",,,7
827,136,61000000,The Devil's Advocate,57000000,1997,7.5
828,116,36900000,That's My Boy,70000000,2012,5.6
829,103,51300000,DragonHeart,57000000,1996,6.4
830,97,28300000,After the Sunset,58000000,2004,6.3
831,96,51800000,Ghost Rider: Spirit of Vengeance,57000000,2011,4.3
832,131,25500000,Captain Corelli's Mandolin,57000000,2001,5.9
833,22,,"Anger Management            ",,,6.7
834,95,113000000,The Pacifier,56000000,2005,5.5
835,86,45900000,Walking Tall,56000000,2004,6.2
836,142,330000000,Forrest Gump,55000000,1994,8.8
837,92,217000000,Alvin and the Chipmunks,60000000,2007,5.2
838,108,166000000,Meet the Parents,55000000,2000,7
839,84,142000000,Pocahontas,55000000,1995,6.6
840,188,134000000,Superman,55000000,1978,7.3
841,95,129000000,The Nutty Professor,54000000,1996,5.6
842,118,178000000,Hitch,70000000,2005,6.6
843,92,105000000,George of the Jungle,55000000,1997,5.4
844,74,104000000,American Wedding,55000000,2003,6.3
845,134,107000000,Captain Phillips,55000000,2013,7.9
846,101,98700000,Date Night,55000000,2010,6.3
847,100,100000000,Casper,50000000,1995,6
848,132,102000000,The Equalizer,55000000,2014,7.2
